path	deprecated	experimental	chrome	chrome_android
css.properties.list-style-type.ethiopic-halehame-gez	false	false	91	91
css.properties.list-style-type.ethiopic-halehame-om-et	false	false	91	91
css.properties.list-style-type.ethiopic-halehame-sid-et	false	false	91	91
css.properties.list-style-type.ethiopic-halehame-so-et	false	false	91	91
css.properties.list-style-type.ethiopic-halehame-ti-er	false	false	6	18
css.properties.list-style-type.ethiopic-halehame-ti-et	false	false	6	18
css.properties.list-style-type.ethiopic-halehame-tig	false	false	91	91
css.properties.list-style-type.ethiopic-numeric	false	false	91	91
css.properties.list-style-type.footnotes	false	false	91	91
css.properties.list-style-type.georgian	false	false	1	18
css.properties.list-style-type.gujarati	false	false	6	18
css.properties.list-style-type.gurmukhi	false	false	6	18
css.properties.list-style-type.hangul	false	false	6	18
css.properties.list-style-type.hangul-consonant	false	false	6	18
css.properties.list-style-type.hebrew	false	false	1	18
css.properties.list-style-type.hiragana	false	false	1	18
css.properties.list-style-type.hiragana-iroha	false	false	1	18
css.properties.list-style-type.japanese-formal	false	false	91	91
css.properties.list-style-type.japanese-informal	false	false	91	91
css.properties.list-style-type.kannada	false	false	6	18
css.properties.list-style-type.katakana	false	false	1	18
css.properties.list-style-type.katakana-iroha	false	false	1	18
css.properties.list-style-type.khmer	false	false	6	18
css.properties.list-style-type.korean-hangul-formal	false	false	45	45
css.properties.list-style-type.korean-hanja-formal	false	false	45	45
css.properties.list-style-type.korean-hanja-informal	false	false	45	45
css.properties.list-style-type.lao	false	false	6	18
css.properties.list-style-type.lower-alpha	false	false	1	18
css.properties.list-style-type.lower-armenian	false	false	13	18
css.properties.list-style-type.lower-greek	false	false	1	18
css.properties.list-style-type.lower-hexadecimal	false	false	91	91
css.properties.list-style-type.lower-latin	false	false	1	18
css.properties.list-style-type.lower-norwegian	false	false	91	91
css.properties.list-style-type.lower-roman	false	false	1	18
css.properties.list-style-type.malayalam	false	false	6	18
css.properties.list-style-type.mongolian	false	false	6	18
css.properties.list-style-type.myanmar	false	false	6	18
css.properties.list-style-type.octal	false	false	91	91
css.properties.list-style-type.oriya	false	false	6	18
css.properties.list-style-type.oromo	false	false	91	91
css.properties.list-style-type.persian	false	false	6	18
css.properties.list-style-type.sidama	false	false	91	91
css.properties.list-style-type.simp-chinese-formal	false	false	45	45
css.properties.list-style-type.simp-chinese-informal	false	false	45	45
css.properties.list-style-type.somali	false	false	91	91
css.properties.list-style-type.square	false	false	1	18
css.properties.list-style-type.string	false	false	79	79
css.properties.list-style-type.symbols	false	false	false	false
css.properties.list-style-type.tamil	false	false	91	91
css.properties.list-style-type.telugu	false	false	6	18
css.properties.list-style-type.thai	false	false	6	18
css.properties.list-style-type.tibetan	false	false	6	18
css.properties.list-style-type.tigre	false	false	91	91
css.properties.list-style-type.tigrinya-er	false	false	91	91
css.properties.list-style-type.tigrinya-er-abegede	false	false	91	91
css.properties.list-style-type.tigrinya-et	false	false	91	91
css.properties.list-style-type.tigrinya-et-abegede	false	false	91	91
css.properties.list-style-type.trad-chinese-formal	false	false	45	45
css.properties.list-style-type.trad-chinese-informal	false	false	45	45
css.properties.list-style-type.upper-alpha	false	false	1	18
css.properties.list-style-type.upper-armenian	false	false	13	18
css.properties.list-style-type.upper-greek	false	false	91	91
css.properties.list-style-type.upper-hexadecimal	false	false	91	91
css.properties.list-style-type.upper-latin	false	false	1	18
css.properties.list-style-type.upper-norwegian	false	false	91	91
css.properties.list-style-type.upper-roman	false	false	1	18
css.properties.list-style-type.urdu	false	false	6	18
css.properties.margin	false	false	1	18
css.properties.margin.auto	false	false	1	18
css.properties.margin-block	false	false	87	87
css.properties.margin-block-end	false	false	69	69
css.properties.margin-block-start	false	false	69	69
css.properties.margin-bottom	false	false	1	18
css.properties.margin-bottom.auto	false	false	1	18
css.properties.margin-inline	false	false	87	87
css.properties.margin-inline-end	false	false	69	69
css.properties.margin-inline-start	false	false	69	69
css.properties.margin-left	false	false	1	18
css.properties.margin-left.auto	false	false	1	18
css.properties.margin-right	false	false	1	18
css.properties.margin-right.auto	false	false	1	18
css.properties.margin-top	false	false	1	18
css.properties.margin-top.auto	false	false	1	18
css.properties.margin-trim	false	true	false	false
css.properties.mask	false	false	1	18
css.properties.mask-border	false	false	1	18
css.properties.mask-border-outset	false	false	1	18
css.properties.mask-border-repeat	false	false	1	18
css.properties.mask-border-slice	false	false	1	18
css.properties.mask-border-source	false	false	1	18
css.properties.mask-border-width	false	false	1	18
css.properties.mask-clip	false	false	1	18
css.properties.mask-clip.border	false	false	1	18
css.properties.mask-clip.content	false	false	1	18
css.properties.mask-clip.padding	false	false	1	18
css.properties.mask-clip.text	false	false	1	18
css.properties.mask-composite	false	false	false	false
css.properties.mask-image	false	false	1	18
css.properties.mask-image.multiple_mask_images	false	false	1	18
css.properties.mask-image.svg_masks	false	false	8	18
css.properties.mask-mode	false	false	false	false
css.properties.mask-origin	false	false	1	18
css.properties.mask-origin.fill-box	false	true	false	false
css.properties.mask-origin.non_standard_values	false	false	1	18
css.properties.mask-origin.stroke-box	false	true	false	false
css.properties.mask-origin.view-box	false	true	false	false
css.properties.mask-position	false	false	1	18
css.properties.mask-repeat	false	false	1	18
css.properties.mask-size	false	false	4	18
css.properties.mask-type	false	false	24	25
css.properties.masonry-auto-flow	false	true	false	false
css.properties.math-depth	false	false	109	109
css.properties.math-shift	false	true	109	109
css.properties.math-style	false	false	109	109
css.properties.max-block-size	false	false	57	57
css.properties.max-block-size.fit-content	false	false	57	57
css.properties.max-block-size.fit-content_function	false	true	false	false
css.properties.max-block-size.max-content	false	false	57	57
css.properties.max-block-size.min-content	false	false	57	57
css.properties.max-height	false	false	18	18
css.properties.max-height.fit-content	false	false	46	46
css.properties.max-height.fit-content_function	false	true	false	false
css.properties.max-height.max-content	false	false	46	46
css.properties.max-height.min-content	false	false	46	46
css.properties.max-height.stretch	false	true	28	28
css.properties.max-inline-size	false	false	57	57
css.properties.max-inline-size.fit-content	false	false	57	57
css.properties.max-inline-size.fit-content_function	false	true	false	false
css.properties.max-inline-size.max-content	false	false	57	57
css.properties.max-inline-size.min-content	false	false	57	57
css.properties.max-width	false	false	1	18
css.properties.max-width.fit-content	false	false	46	46
css.properties.max-width.fit-content_function	false	true	false	false
css.properties.max-width.max-content	false	false	46	46
css.properties.max-width.min-content	false	false	46	46
css.properties.max-width.stretch	false	true	22	25
css.properties.min-block-size	false	false	57	57
css.properties.min-block-size.fit-content	false	false	57	57
css.properties.min-block-size.fit-content_function	false	true	false	false
css.properties.min-block-size.max-content	false	false	57	57
css.properties.min-block-size.min-content	false	false	57	57
css.properties.min-height	false	false	1	18
css.properties.min-height.auto	false	false	21	25
css.properties.min-height.fit-content	false	false	46	46
css.properties.min-height.fit-content_function	false	true	false	false
css.properties.min-height.max-content	false	false	46	46
css.properties.min-height.min-content	false	false	46	46
css.properties.min-height.stretch	false	true	28	28
css.properties.min-inline-size	false	false	57	57
css.properties.min-inline-size.fit-content	false	false	57	57
css.properties.min-inline-size.fit-content_function	false	true	false	false
css.properties.min-inline-size.max-content	false	false	57	57
css.properties.min-inline-size.min-content	false	false	57	57
css.properties.min-width	false	false	1	18
css.properties.min-width.auto	false	false	21	25
css.properties.min-width.fit-content	false	false	46	46
css.properties.min-width.fit-content_function	false	true	false	false
css.properties.min-width.max-content	false	false	46	46
css.properties.min-width.min-content	false	false	46	46
css.properties.min-width.stretch	false	true	22	25
css.properties.mix-blend-mode	false	false	41	41
css.properties.mix-blend-mode.plus-lighter	false	false	100	100
css.properties.mix-blend-mode.svg	false	false	41	false
css.properties.object-fit	false	false	32	32
css.properties.object-position	false	false	32	32
css.properties.object-view-box	false	true	104	104
css.properties.offset	false	false	55	55
css.properties.offset-anchor	false	false	false	false
css.properties.offset-distance	false	false	55	55
css.properties.offset-path	false	false	55	55
css.properties.offset-path.path-support	false	false	64	64
css.properties.offset-path.ray-support	false	false	64	64
css.properties.offset-position	false	true	115	115
css.properties.offset-position.normal	false	false	false	false
css.properties.offset-rotate	false	false	56	56
css.properties.opacity	false	false	1	18
css.properties.opacity.percentages	false	false	78	78
css.properties.order	false	false	29	29
css.properties.orphans	false	false	25	25
css.properties.outline	false	false	94	94
css.properties.outline.invert	false	false	false	false
css.properties.outline-color	false	false	1	18
css.properties.outline-color.invert	false	false	false	false
css.properties.outline-offset	false	false	1	18
css.properties.outline-style	false	false	1	18
css.properties.outline-style.auto	false	false	1	18
css.properties.outline-width	false	false	1	18
css.properties.overflow	false	false	1	18
css.properties.overflow.clip	false	false	90	90
css.properties.overflow.multiple_keywords	false	false	68	68
css.properties.overflow.overlay	false	false	15	100
css.properties.overflow-anchor	false	false	56	56
css.properties.overflow-block	false	false	false	false
css.properties.overflow-clip-margin	false	false	90	90
css.properties.overflow-inline	false	false	false	false
css.properties.overflow-wrap	false	false	23	25
css.properties.overflow-wrap.anywhere	false	false	80	80
css.properties.overflow-wrap.break-word	false	false	1	18
css.properties.overflow-x	false	false	1	18
css.properties.overflow-x.clip	false	false	90	90
css.properties.overflow-x.overlay	false	false	15	100
css.properties.overflow-y	false	false	1	18
css.properties.overflow-y.clip	false	false	90	90
css.properties.overflow-y.overlay	false	false	15	100
css.properties.overscroll-behavior	false	false	63	63
